	variant	WordOrtho	WordPhono	WordDuration	leftOrtho	Interfix	rightOrtho	leftPhonoCELEX	IfixPhonoCELEX	rightPhonoCELEX	leftPhono	IfixPhono	rightPhono	LeftDuration	RightDuration	IfixDuration	SpeechRate	SubtlexAbsFreq	SameLeftAndIfixFQ	SameLeftFQ	SameLeftDiffIfixFQ	RelFreq	SameLeftAndIfix	SameLeft	SameLeftDiffIfix	IfixNum	ParaProbType	RightPositionalEntropy	TypeSegmentalInfo
1359	Belgian	trappenhuis	trAp@nhY+s	0.6430000000000007	trap	en	huis	trAp	@	hLs	trAp	@	nhY+s	0.2620000000000004	0.3410000000000011	0.0399999999999991	18.35236541598695	81.0	87.0	87.0	0.0	0.012855102364704	2.0	2.0	0.0	1.0	1.0	1.559544612019533	2.0406419844973462
1360	Belgian	krantenpapier	krAnt@pApir	0.884999999999998	krant	en	papier	krAnt	@	papir	krAnt	@	pApir	0.3149999999999977	0.5399999999999991	0.0300000000000011	19.010343863572835	6.0	169.0	174.0	5.0	0.3157894736842105	16.0	19.0	3.0	2.0	0.8421052631578947	1.6798229071556268	0.061400544664143256
1361	Belgian	trappenhuis	trAp@nhY+s	0.600999999999992	trap	en	huis	trAp	@	hLs	trAp	@	nhY+s	0.2580000000000026	0.3129999999999882	0.0300000000000011	24.497321977346573	81.0	87.0	87.0	0.0	0.012855102364704	2.0	2.0	0.0	1.0	1.0	1.559544612019533	2.0406419844973462
1362	Belgian	trappenhuis	trAp@nhY+s	0.916000000000011	trap	en	huis	trAp	@	hLs	trAp	@	nhY+s	0.26400000000001	0.612000000000009	0.039999999999992	22.24123182207017	81.0	87.0	87.0	0.0	0.012855102364704	2.0	2.0	0.0	1.0	1.0	1.559544612019533	2.0406419844973462
1363	Belgian	trappenhuis	trAp@Y+s	0.5770000000000124	trap	en	huis	trAp	@	hLs	trAp	@	Y+s	0.3060000000000116	0.1110000000000042	0.1599999999999966	23.638968481375343	81.0	87.0	87.0	0.0	0.012855102364704	2.0	2.0	0.0	1.0	1.0	1.559544612019533	2.0406419844973462
1364	Belgian	doodskisten	dotskIst@	0.7400000000000091	dood	s	kist	dot	s	kIst@	dot	s	kIst@	0.213000000000008	0.4570000000000078	0.0699999999999931	29.71839424805273	34.0	1456.0	1553.0	97.0	0.17	41.0	45.0	4.0	3.0	0.9111111111111112	0.7357948629753385	1.1770544655004174
1365	Belgian	aantrekkingskracht	antrEkINskrAxt	0.8870000000000005	aantrekking	s	kracht	antrEkIN	s	krAxt	antrEkIN	s	krAxt	0.484	0.3230000000000004	0.08	25.4786036036036	142.0	142.0	142.0	0.0	0.3162583518930957	1.0	1.0	0.0	1.0	1.0	2.5678754412185247	0.5849625007211563
1366	Belgian	zonnestelsel	sOn@stEls@l	0.8029999999999973	zon	e	stelsel	zOn	@	stEls@l	sOn	@	stEls@l	0.1859999999999928	0.5670000000000073	0.0499999999999971	34.48275862068969	95.0	913.0	2052.0	1139.0	0.8636363636363636	53.0	60.0	7.0	2.0	0.8833333333333333	0.5746356978376794	1.2089468902714964
1367	Belgian	ziekenhuis	sik@hY+s	0.527000000000001	ziek	en	huis	zik	@	hLs	sik	@	hY+s	0.2300000000000004	0.277000000000001	0.0199999999999995	22.200615783503487	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1368	Belgian	toevalstreffer	tuvAlstrEf@r	0.8710000000000093	toeval	s	treffer	tuvAl	s	trEf@r	tuvAl	s	trEf@r	0.3710000000000093	0.4000000000000057	0.0999999999999943	39.62703962703944	24.0	24.0	24.0	0.0	0.6486486486486487	1.0	1.0	0.0	1.0	1.0	1.2090947583763865	3.3923174227787602
1369	Belgian	ziekenwagen	zik@waG@n	0.6599999999999966	ziek	en	wagen	zik	@	waG@	zik	@	waG@n	0.2600000000000051	0.3400000000000034	0.059999999999988	22.53922967189732	193.0	5684.0	5684.0	0.0	0.8616071428571429	17.0	17.0	0.0	1.0	1.0	0.989860968023868	0.6951454184715791
1370	Belgian	ziekenhuis	sik@nhY+s	0.5959999999999965	ziek	en	huis	zik	@	hLs	sik	@	nhY+s	0.1799999999999997	0.3860000000000028	0.029999999999994	24.570024570024568	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1371	Belgian	advocatenkantoor	AdvOkat@kAntor	0.8840000000000003	advocaat	en	kantoor	Atfokat	@	kAntor	Adfokat	@	kAntor	0.4879999999999995	0.3560000000000016	0.0399999999999991	30.639831781315703	113.0	131.0	131.0	0.0	0.9495798319327732	6.0	6.0	0.0	1.0	1.0	0.2881791266924549	0.523561956057013
1372	Belgian	advocatenkantoor	AdvOkat@kAntor	0.9039999999999964	advocaat	en	kantoor	Atfokat	@	kAntor	Adfokat	@	kAntor	0.5079999999999956	0.3659999999999996	0.0300000000000011	46.57477025898082	113.0	131.0	131.0	0.0	0.9495798319327732	6.0	6.0	0.0	1.0	1.0	0.2881791266924549	0.523561956057013
1373	Belgian	doorzettingsvermogen	dorzEtINsf@rmoG@	0.9480000000000004	doorzetting	s	vermogen	dorzEtIN	s	f@rmoG@	dorzEtIN	s	f@rmoG@	0.4490000000000052	0.448999999999998	0.0499999999999971	44.42558007923035	53.0	53.0	53.0	0.0	0.2511848341232227	1.0	1.0	0.0	1.0	1.0	2.4671724736191414	1.0
1374	Belgian	passagiersvliegtuigen	pAsAGirsflixtY+G@	1.0280000000000005	passagier	s	vliegtuig	pAsaZir	s	flixtLG@	pAsAGir	s	flixtY+G@	0.4510000000000005	0.527000000000001	0.0499999999999989	46.35108481262328	1.0	95.0	95.0	0.0	0.0140845070422535	11.0	11.0	0.0	1.0	1.0	2.5678154433426736	0.8194277543581792
1375	Belgian	aantrekkingskracht	antrEkINskrAxt	0.7850000000000001	aantrekking	s	kracht	antrEkIN	s	krAxt	antrEkIN	s	krAxt	0.472999999999999	0.2620000000000004	0.0500000000000007	36.53530377668309	142.0	142.0	142.0	0.0	0.3162583518930957	1.0	1.0	0.0	1.0	1.0	2.5678754412185247	0.5849625007211563
1376	Belgian	vruchtensap	vrYxt@sAp	0.5600000000000023	vrucht	en	sap	vr}xt	@	sAp	vrYxt	@	sAp	0.2870000000000061	0.242999999999995	0.0300000000000011	26.91146881287727	33.0	64.0	64.0	0.0	0.4342105263157895	7.0	7.0	0.0	1.0	1.0	1.7274687428495192	1.0
1377	Belgian	mensenhanden	mEns@And@	0.4670000000000005	mens	en	hand	mEns	@	hAnd@	mEns	@	And@	0.25	0.157	0.0600000000000005	27.80564712627203	10.0	673.0	673.0	0.0	0.2631578947368421	39.0	39.0	0.0	1.0	1.0	2.08919001707498	0.9916847317879962
1378	Belgian	meningsverschil	menINsf@rsxIl	0.61099999999999	mening	s	verschil	menIN	s	f@rsxIl	menIN	s	f@rsxIl	0.2279999999999944	0.3130000000000024	0.0699999999999931	39.72581398971796	86.0	213.0	213.0	0.0	0.5408805031446541	5.0	5.0	0.0	1.0	1.0	1.5547601760073966	0.7004397181410922
1379	Belgian	uitgangspunt	Y+txANspYnt	0.6350000000000051	uitgang	s	punt	LtxAN	s	p}nt	Y+txAN	s	pYnt	0.3490000000000037	0.1959999999999979	0.0900000000000034	42.34527687296414	34.0	36.0	36.0	0.0	0.1976744186046511	3.0	3.0	0.0	1.0	1.0	2.545235823633337	0.6166713604484944
1380	Belgian	woordenboeken	word@buk@	0.4160000000000003	woord	en	boek	word	@	buk@	word	@	buk@	0.1660000000000003	0.2200000000000006	0.0299999999999993	39.329819869425	9.0	259.0	259.0	0.0	0.0424528301886792	9.0	9.0	0.0	1.0	1.0	1.475678789988517	0.8744691179161412
1381	Belgian	boekenrekken	buk@rEk@	0.5679999999999978	boek	en	rek	buk	@	rEk@	buk	@	rEk@	0.2169999999999987	0.3010000000000019	0.0499999999999971	36.91084611016477	4.0	196.0	196.0	0.0	0.3636363636363636	28.0	28.0	0.0	1.0	1.0	2.1180782093497093	1.2465462830452247
1382	Belgian	vrouwenbeeld	frA+w@belt	0.7150000000000034	vrouw	en	beeld	vrMw	@	belt	frA+w	@	belt	0.2719999999999984	0.4030000000000058	0.0399999999999991	31.67185877466248												0.22112745409987028
1383	Belgian	vrouwenbeeld	frA+w@belt	0.6950000000000003	vrouw	en	beeld	vrMw	@	belt	frA+w	@	belt	0.314	0.3410000000000011	0.0399999999999991	18.35883171070929												0.22112745409987028
1384	Belgian	doktersjas	dOkt@rsjAz	0.5799999999999983	dokter	s	jas	dOkt@r	s	jAs	dOkt@r	s	jAz	0.3189999999999955	0.2109999999999985	0.0500000000000042	27.629233511586456	6.0	73.0	73.0	0.0	0.75	17.0	17.0	0.0	1.0	1.0	1.061278124459133	0.8073549220576043
1385	Belgian	bondsdag	bOnzdAG	0.517000000000003	bond	s	dag	bOnd	z	dAx	bOn	z	dAG	0.2269999999999967	0.2300000000000039	0.0600000000000022	41.73106646058731												2.3625700793847084
1386	Belgian	rijkskanselier	rE+kskAns@lir	0.847999999999999	rijk	s	kanselier	rKk	s	kAns@lir	rE+k	s	kAns@lir	0.2090000000000031	0.5990000000000038	0.039999999999992	36.718749999999964	1.0	144.0	197.0	53.0	0.3333333333333333	25.0	26.0	1.0	2.0	0.9615384615384616	0.9182958340544896	0.4796904576210972
1387	Belgian	rijkskanselier	rE+kskAns@lir	0.8449999999999989	rijk	s	kanselier	rKk	s	kAns@lir	rE+k	s	kAns@lir	0.1750000000000042	0.6199999999999974	0.0499999999999971	42.01467982789174	1.0	144.0	197.0	53.0	0.3333333333333333	25.0	26.0	1.0	2.0	0.9615384615384616	0.9182958340544896	0.4796904576210972
1388	Belgian	bereidingswijze	b@rE+dINswE+z@	0.7590000000000003	bereiding	s	wijze	b@rKdIN	s	wKz@	b@rE+dIN	s	wE+z@	0.4089999999999989	0.2699999999999996	0.0800000000000018	30.68070457572179												0.4150374992788438
1389	Belgian	mierikswortel	mirIkswOrt@l	0.6990000000000123	mierik	s	wortel	mirIk	s	wOrt@l	mirIk	s	wOrt@l	0.2810000000000059	0.3680000000000092	0.0499999999999971	35.147313691507804	10.0	10.0	10.0	0.0	0.4761904761904761	1.0	1.0	0.0	1.0	1.0	1.4519076150714063	1.3219280948873622
1390	Belgian	dodenrijk	dod@rE+k	0.4029999999999916	dode	en	rijk	dod	@	rKk	dod	@	rE+k	0.2180000000000035	0.1549999999999869	0.0300000000000011	32.703003337041125	27.0	118.0	118.0	0.0	0.5625	14.0	14.0	0.0	1.0	1.0	1.820371399264608	2.3384792711512103
1391	Belgian	ziekenhuis	sik@nY+s	0.5860000000000003	ziek	en	huis	zik	@	hLs	sik	@	nY+s	0.2290000000000001	0.3170000000000001	0.04	3.3875794357957028	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1392	Belgian	ziekenhuis	sik@nY+z	0.4909999999999996	ziek	en	huis	zik	@	hLs	sik	@	nY+z	0.2280000000000015	0.242999999999995	0.0200000000000031	38.22714681440437	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1393	Belgian	hartstocht	hArstOxt	0.5499999999999972	hart	s	tocht	hArt	s	tOxt	hAr	s	tOxt	0.2030000000000029	0.257000000000005	0.0899999999999892	28.24858757062147	135.0	147.0	194.0	47.0	0.7258064516129032	7.0	14.0	7.0	3.0	0.5	1.387427899644035	2.422064766172812
1394	Belgian	verkeerspolitie	v@rkerspolisi	0.6870000000000047	verkeer	s	politie	v@rker	s	politsi	v@rker	s	polisi	0.3180000000000049	0.2989999999999995	0.0700000000000002	30.687938217660804	38.0	337.0	337.0	0.0	0.5846153846153846	42.0	42.0	0.0	1.0	1.0	0.9792415350396868	0.45536959331406185
1395	Belgian	ziekenhuis	sik@nY+s	0.4850000000000012	ziek	en	huis	zik	@	hLs	sik	@	nY+s	0.2490000000000005	0.216000000000001	0.0199999999999995	31.54406891981445	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1396	Belgian	linzensoep	lInz@sup	0.5429999999999993	linze	en	soep	lInz	@	sup	lInz	@	sup	0.2249999999999978	0.2680000000000007	0.0500000000000007	29.313698249513752	2.0	2.0	2.0	0.0	0.0363636363636363	1.0	1.0	0.0	1.0	1.0	2.089221762585307	-0.0
1397	Belgian	uitvalswegen	Y+tfAlsweG@	0.7719999999999985	uitval	s	weg	LtfAl	s	weG@	Y+tfAl	s	weG@	0.3599999999999994	0.2819999999999965	0.1300000000000025	31.237831523385108	2.0	12.0	12.0	0.0	0.0229885057471264	4.0	4.0	0.0	1.0	1.0	2.917692293128456	1.0
1398	Belgian	lippenstift	lIp@stIft	0.6150000000000091	lip	en	stift	lIp	@	stIft	lIp	@	stIft	0.1710000000000064	0.3940000000000054	0.0499999999999971	31.777339469647146	283.0	292.0	292.0	0.0	0.9964788732394366	5.0	5.0	0.0	1.0	1.0	0.0337672507672781	1.4854268271702415
1399	Belgian	goederenwagens	Gud@r@waG@s	0.7610000000000099	goed	e	renwagen	xud	@	r@waG@ns	Gud	@	r@waG@s	0.179000000000002	0.5520000000000067	0.0300000000000011	33.654463712267194												1.5098610454804375
1400	Belgian	verkeersdrempel	v@rkerzdrEmp@l	0.8799999999999955	verkeer	s	drempel	v@rker	z	drEmp@l	v@rker	z	drEmp@l	0.3829999999999955	0.3969999999999984	0.1000000000000014	24.899057873485887	8.0	337.0	337.0	0.0	0.7272727272727273	42.0	42.0	0.0	1.0	1.0	0.8453509366224364	3.05528243550119
1401	Belgian	voeteneind	fut@nE+nt	0.48599999999999	voet	en	eind	vut	@	Knt	fut	@	nE+nt	0.2269999999999896	0.2289999999999992	0.0300000000000011	21.163058638045	11.0	78.0	78.0	0.0	1.0	4.0	4.0	0.0	1.0	1.0	-0.0	3.465380884968484
1402	Belgian	vrouwenstem	vrA+w@stEm	0.5929999999999893	vrouw	en	stem	vrMw	@	stEm	vrA+w	@	stEm	0.2509999999999905	0.3019999999999925	0.0400000000000062	30.47346354432965	12.0	309.0	311.0	2.0	0.4285714285714285	63.0	64.0	1.0	2.0	0.984375	1.2958363892911635	0.22112745409987028
1403	Belgian	zedenpolitie	zed@pOlisi	0.7360000000000042	zede	en	politie	zed	@	politsi	zed	@	pOlisi	0.2229999999999989	0.472999999999999	0.0400000000000062	30.226700251889184	42.0	114.0	114.0	0.0	0.7924528301886793	15.0	15.0	0.0	1.0	1.0	0.7367680100024783	0.3293076252529599
1404	Belgian	zonnebril	zOn@brIl	0.4519999999999999	zon	e	bril	zOn	@	brIl	zOn	@	brIl	0.2019999999999999	0.209999999999999	0.0400000000000009	24.20681551116334	214.0	913.0	2052.0	1139.0	0.8991596638655462	53.0	60.0	7.0	2.0	0.8833333333333333	0.4716537502526779	1.2089468902714964
1405	Belgian	inzamelingsactie	Inzam@lINzAksi	0.934999999999988	inzameling	s	actie	Inzam@lIN	s	Aksi	Inzam@lIN	z	Aksi	0.539999999999992	0.3249999999999886	0.0700000000000073	42.49625347891244	11.0	12.0	12.0	0.0	0.1235955056179775	2.0	2.0	0.0	1.0	1.0	2.769206141607912	1.0
1406	Belgian	oorlogswezen	orlOxswez@	0.8059999999999974	oorlog	s	wees	orlOx	s	wez@	orlOx	s	wez@	0.3370000000000033	0.3789999999999907	0.0900000000000034	42.49625347891244	5.0	778.0	778.0	0.0	0.8333333333333334	79.0	79.0	0.0	1.0	1.0	0.6500224216483541	0.049187549627531746
1407	Belgian	gelaatstrekken	G@latstrEk@n	0.8470000000000013	gelaat	s	trek	x@lat	s	trEk@	G@lat	s	trEk@n	0.3970000000000002	0.3800000000000008	0.0700000000000002	23.66397160323408	15.0	25.0	25.0	0.0	1.0	4.0	4.0	0.0	1.0	1.0	-0.0	0.6280312226130421
1408	Belgian	lichaamsdelen	lIxamzdel@	0.7519999999999989	lichaam	s	deel	lIxam	z	del@	lIxam	z	del@	0.3870000000000004	0.2850000000000001	0.0799999999999983	41.943270971635485	133.0	337.0	337.0	0.0	0.5341365461847389	29.0	29.0	0.0	1.0	1.0	1.994739496471961	3.1043366598147353
1409	Belgian	uitgangspunt	Y+txANspYnt	1.0450000000000017	uitgang	s	punt	LtxAN	s	p}nt	Y+txAN	s	pYnt	0.5040000000000049	0.4410000000000025	0.0999999999999943	32.12231729555335	34.0	36.0	36.0	0.0	0.1976744186046511	3.0	3.0	0.0	1.0	1.0	2.545235823633337	0.6166713604484944
1410	Belgian	gezichtshuid	G@zIxtsY+t	0.742999999999995	gezicht	s	huid	x@zIxt	s	hLt	G@zIxt	s	Y+t	0.3319999999999936	0.3509999999999991	0.0600000000000022	23.009834848766022	1.0	190.0	190.0	0.0	0.3333333333333333	20.0	20.0	0.0	1.0	1.0	0.9182958340544896	0.15200309344504997
1411	Belgian	gezichtshuid	G@zIxtshY+t	0.7199999999999989	gezicht	s	huid	x@zIxt	s	hLt	G@zIxt	s	hY+t	0.382000000000005	0.2879999999999967	0.0499999999999971	28.61313868613141	1.0	190.0	190.0	0.0	0.3333333333333333	20.0	20.0	0.0	1.0	1.0	0.9182958340544896	0.15200309344504997
1412	Belgian	gezichtshuid	x@zIxtshY+t	0.8400000000000034	gezicht	s	huid	x@zIxt	s	hLt	x@zIxt	s	hY+t	0.4740000000000037	0.3259999999999934	0.0400000000000062	2.1028728601469613	1.0	190.0	190.0	0.0	0.3333333333333333	20.0	20.0	0.0	1.0	1.0	0.9182958340544896	0.15200309344504997
1413	Belgian	ziekenhuis	zik@nY+s	0.579	ziek	en	huis	zik	@	hLs	zik	@	nY+s	0.2330000000000001	0.3159999999999998	0.03	25.324027916251246	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1414	Belgian	ziekenhuis	sik@nhY+s	0.5790000000000006	ziek	en	huis	zik	@	hLs	sik	@	nhY+s	0.2119999999999997	0.3369999999999997	0.0300000000000011	27.39726027397258	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1415	Belgian	ziekenhuis	sik@nY+s	0.6950000000000003	ziek	en	huis	zik	@	hLs	sik	@	nY+s	0.2419999999999973	0.4230000000000018	0.0300000000000011	25.68702601321046	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1416	Belgian	ziekenhuis	sik@nY+s	0.536999999999999	ziek	en	huis	zik	@	hLs	sik	@	nY+s	0.208999999999996	0.2880000000000038	0.0399999999999991	37.68900925299032	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1417	Belgian	ziekenhuis	zik@nY+s	0.5579999999999927	ziek	en	huis	zik	@	hLs	zik	@	nY+s	0.2279999999999944	0.289999999999992	0.0400000000000062	21.660649819494594	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1418	Belgian	meisjesnaam	mE+S@snam	0.6580000000000013	meisje	s	naam	mKsj@	s	nam	mE+S@	s	nam	0.367999999999995	0.2199999999999988	0.0700000000000073	34.14634146341466	127.0	184.0	184.0	0.0	0.0388141809290953	20.0	20.0	0.0	1.0	1.0	0.975320812356174	0.23132554610645564
1419	Belgian	dodenstad	dod@stAd	0.6410000000000053	dode	en	stad	dod	@	stAt	dod	@	stAd	0.3190000000000026	0.2920000000000016	0.0300000000000011	22.25685785536161	3.0	118.0	118.0	0.0	0.3333333333333333	14.0	14.0	0.0	1.0	1.0	1.8910611120726528	2.3384792711512103
1420	Belgian	ribbenkast	rIb@kAst	0.5789999999999988	rib	en	kast	rIb	@	kAst	rIb	@	kAst	0.1699999999999999	0.3089999999999993	0.0999999999999996	27.08393147669633	29.0	29.0	29.0	0.0	0.1082089552238805	1.0	1.0	0.0	1.0	1.0	2.9598541129710902	0.3048545815284209
1421	Belgian	veiligheidsbril	vE+l@GE+tsbrIl	0.8980000000000103	veiligheid	s	bril	vKl@xhKd	z	brIl	vE+l@GE+t	s	brIl	0.5510000000000019	0.3070000000000021	0.0400000000000062	20.450932215638108	8.0	764.0	764.0	0.0	0.7272727272727273	54.0	54.0	0.0	1.0	1.0	0.8453509366224364	-0.0
1422	Belgian	zakenreis	sak@rE+s	0.6460000000000008	zaak	en	reis	zak	@	rKs	sak	@	rE+s	0.3260000000000005	0.2899999999999991	0.0300000000000011	28.90173410404625	122.0	1068.0	1068.0	0.0	0.976	29.0	29.0	0.0	1.0	1.0	0.1633455431834023	0.7776075786635519
1423	Belgian	verzetsgroep	v@rzEtsxrup	0.6909999999999883	verzet	s	groep	v@rzEt	s	xrup	v@rzEt	s	xrup	0.3780000000000001	0.242999999999995	0.0699999999999931	28.510334996436235	7.0	58.0	58.0	0.0	0.1794871794871795	13.0	13.0	0.0	1.0	1.0	2.9055882723716486	0.3785116232537298
1424	Belgian	handenarbeid	hAnd@nArbE+t	0.7929999999999993	hand	en	arbeid	hAnd	@	ArbKt	hAnd	@	nArbE+t	0.2909999999999968	0.4920000000000044	0.009999999999998	28.804815133276005	20.0	28.0	28.0	0.0	0.5714285714285714	6.0	6.0	0.0	1.0	1.0	0.9852281360342516	0.8530567803637598
1425	Belgian	veiligheidsredenen	vE+l@xhE+tsred@n@	1.0829999999999984	veiligheid	s	reden	vKl@xhKt	s	red@n@	vE+l@xhE+t	s	red@n@	0.5689999999999955	0.4440000000000026	0.0700000000000002	76.47547797173713	38.0	764.0	764.0	0.0	0.6333333333333333	54.0	54.0	0.0	1.0	1.0	1.278955780618731	0.017702001733458986
1426	Belgian	ziekenhuizen	zik@nhY+z@	0.7740000000000009	ziek	en	huis	zik	@	hLz@	zik	@	nhY+z@	0.2909999999999968	0.4530000000000029	0.0300000000000011	28.49596886294133	295.0	5684.0	5684.0	0.0	0.046817965402317	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1427	Belgian	genezingsproces	x@nezINsprOsEs	1.1140000000000043	genezing	s	proces	x@nezIN	s	prosEs	x@nezIN	s	prOsEs	0.5010000000000048	0.5330000000000013	0.0799999999999983	26.13191727221912	20.0	22.0	22.0	0.0	0.3333333333333333	3.0	3.0	0.0	1.0	1.0	3.600011756462113	0.2630344058337938
1428	Belgian	lessenpakket	lEs@pAkEt	0.7980000000000018	les	en	pakket	lEs	@	pAkEt	lEs	@	pAkEt	0.257000000000005	0.4810000000000016	0.0599999999999951	35.955056179775255												2.142957953842043
1429	Belgian	lessenrooster	lEs@rost@r	0.9380000000000024	les	en	rooster	lEs	@	rost@r	lEs	@	rost@r	0.3259999999999934	0.5620000000000118	0.0499999999999971	21.37176938369781												2.142957953842043
1430	Belgian	minderwaardigheidsgevoel	mInd@rward@xhE+tsx@vul	1.2949999999999946	minderwaardigheid	s	gevoel	mInd@rward@xhKt	s	x@vul	mInd@rward@xhE+t	s	x@vul	0.9169999999999944	0.3179999999999978	0.0600000000000022	49.71664090674904	1.0	18.0	18.0	0.0	0.0185185185185185	2.0	2.0	0.0	1.0	1.0	2.9564532942647896	0.2630344058337938
1431	Belgian	ziekenhuis	sik@hY+s	0.5630000000000006	ziek	en	huis	zik	@	hLs	sik	@	hY+s	0.2200000000000006	0.2630000000000008	0.0799999999999991	15.095338983050848	4808.0	5684.0	5684.0	0.0	0.7630534835740359	17.0	17.0	0.0	1.0	1.0	1.559544612019533	0.6951454184715791
1432	Belgian	doodskist	dotskIst	0.8049999999999926	dood	s	kist	dot	s	kIst	dot	s	kIst	0.2399999999999948	0.4649999999999892	0.1000000000000085	15.379634126598692	164.0	1456.0	1553.0	97.0	0.82	41.0	45.0	4.0	3.0	0.9111111111111112	0.7357948629753385	1.1770544655004174
1433	Belgian	ogenblik	oG@mblIg	0.5099999999999909	oog	en	blik	oG	@	blIk	oG	@	mblIg	0.2530000000000001	0.2169999999999987	0.039999999999992	17.986189176168327	839.0	912.0	912.0	0.0	0.9311875693673696	3.0	3.0	0.0	1.0	1.0	0.411183829708904	1.5999128421871278
1434	Belgian	levenslustige	lev@nslYst@G@	0.8019999999999996	leven	s	lustige	lev@	s	l}st@G@	lev@n	s	lYst@G@	0.3290000000000006	0.3729999999999975	0.1000000000000014	27.64459859226768	4.0	2639.0	2639.0	0.0	0.1290322580645161	119.0	119.0	0.0	1.0	1.0	0.7538275145266043	0.7332852476782576
1435	Belgian	vriendenkring	vrind@krIN	0.6800000000000068	vriend	en	kring	vrind	@	krIN	vrind	@	krIN	0.3160000000000025	0.3240000000000123	0.039999999999992	24.486094316807687	12.0	39.0	39.0	0.0	0.375	5.0	5.0	0.0	1.0	1.0	2.0415301730294653	0.3119440063147402
1436	Belgian	gezichtsverlies	G@zIxtsf@rlis	0.9599999999999936	gezicht	s	verlies	x@zIxt	s	f@rlis	G@zIxt	s	f@rlis	0.4329999999999927	0.4869999999999947	0.0400000000000062	19.233957884264616	23.0	190.0	190.0	0.0	0.6388888888888888	20.0	20.0	0.0	1.0	1.0	0.943601631299382	0.15200309344504997
1437	Belgian	gezichtsverlies	G@zIxtsf@rlis	1.0259999999999998	gezicht	s	verlies	x@zIxt	s	f@rlis	G@zIxt	s	f@rlis	0.4610000000000021	0.4749999999999978	0.0899999999999998	19.820046561379225	23.0	190.0	190.0	0.0	0.6388888888888888	20.0	20.0	0.0	1.0	1.0	0.943601631299382	0.15200309344504997
1438	Belgian	invalidenwagentje	InvAlid@waG@tj@	0.9570000000000008	invalide	en	wagen	Invalid@	w	aG@ntj@	InvAlid	@	waG@tj@	0.4630000000000009	0.4540000000000006	0.0399999999999991	26.30906768837804												0.7369655941662062
1439	Belgian	slangenkuil	slAN@nkY+l	0.6970000000000027	slang	en	kuil	slAN	@	kLl	slAN	@	nkY+l	0.277000000000001	0.3699999999999974	0.0500000000000042	18.9555844638543	13.0	22.0	28.0	6.0	0.9285714285714286	4.0	8.0	4.0	2.0	0.5	0.3712323266408756	0.6868421147403697
1440	Belgian	gevoelsleven	G@vulslev@	0.9149999999999991	gevoel	s	leven	x@vul	s	lev@	G@vul	s	lev@	0.3889999999999993	0.3960000000000008	0.129999999999999	28.986609860012173	5.0	37.0	37.0	0.0	0.0505050505050505	9.0	9.0	0.0	1.0	1.0	2.1300969855253182	0.7369655941662062
1441	Belgian	verzorgingstehuis	f@rzOrGINst@hY+s	1.2289999999999992	verzorging	s	tehuis	v@rzOrGIN	s	t@hLs	f@rzOrGIN	s	t@hY+s	0.5649999999999977	0.5040000000000049	0.1599999999999966	41.89408467325566	29.0	44.0	44.0	0.0	0.9666666666666668	4.0	4.0	0.0	1.0	1.0	0.2108423003185321	0.15200309344504997
1442	Belgian	hoerenjong	hur@jON	0.6670000000000016	hoer	en	jong	hur	@	jON	hur	@	jON	0.2789999999999963	0.3080000000000069	0.0799999999999983	15.509467989179436	129.0	322.0	323.0	1.0	0.9847328244274808	16.0	17.0	1.0	2.0	0.9411764705882352	0.113970208029055	0.7243655573865727
1443	Belgian	heksentoer	hEks@ntur	0.703000000000003	heks	en	toer	hEks	@	tur	hEks	@	ntur	0.2330000000000041	0.4300000000000068	0.039999999999992	20.19230769230766	2.0	81.0	81.0	0.0	1.0	11.0	11.0	0.0	1.0	1.0	-0.0	0.6629650127224294
1444	Belgian	handelswaar	hAnd@lswar	0.6159999999999997	handel	s	waar	hAnd@l	s	war	hAnd@l	s	war	0.2929999999999992	0.2330000000000005	0.0899999999999998	28.06309611151871	49.0	207.0	207.0	0.0	0.6447368421052632	42.0	42.0	0.0	1.0	1.0	1.6518539367458325	0.8442053273925759
